#,Level ( mm ), Moisture Sensor 2( % ), Moisture Sensor 3( % ),Date
11331,27,-11,123,2021-09-03 17:06:33
11332,25,-11,123,2021-09-03 17:07:33
11333,26,-11,123,2021-09-03 17:08:33
11334,25,-11,123,2021-09-03 17:09:33
11335,26,-11,123,2021-09-03 17:10:33
11336,26,-11,123,2021-09-03 17:11:33
11337,26,-11,123,2021-09-03 17:12:33
11338,27,-11,123,2021-09-03 17:13:33
11339,26,-11,123,2021-09-03 17:14:34
11340,27,-11,123,2021-09-03 17:15:34
11341,26,-11,123,2021-09-03 17:16:34
11342,26,-11,123,2021-09-03 17:17:35
11343,27,-11,123,2021-09-03 17:18:35
11344,26,-11,123,2021-09-03 17:19:34
11345,28,-11,123,2021-09-03 17:20:35
11346,26,-11,123,2021-09-03 17:21:35
11347,26,-11,123,2021-09-03 17:22:35
11348,27,-11,123,2021-09-03 17:23:35
11349,27,-11,123,2021-09-03 17:24:35
11350,28,-11,123,2021-09-03 17:25:35
11351,26,-11,123,2021-09-03 17:26:35
11352,27,-11,123,2021-09-03 17:27:35
11353,27,-11,123,2021-09-03 17:28:36
11354,27,-11,123,2021-09-03 17:29:36
11355,28,-11,123,2021-09-03 17:30:36
11356,27,-11,123,2021-09-03 17:31:36
11357,28,-11,123,2021-09-03 17:32:36
11358,29,-11,123,2021-09-03 17:33:36
11359,28,-11,123,2021-09-03 17:34:36
11360,28,-11,123,2021-09-03 17:35:36
11361,29,-11,123,2021-09-03 17:36:37
11362,28,-11,123,2021-09-03 17:37:37
11363,28,-11,123,2021-09-03 17:38:37
11364,27,-11,123,2021-09-03 17:39:37
11365,29,-11,123,2021-09-03 17:40:37
11366,29,-11,123,2021-09-03 17:41:37
11367,29,-11,123,2021-09-03 17:42:37
11368,29,-11,123,2021-09-03 17:43:38
11369,30,-11,123,2021-09-03 17:44:38
11370,29,-11,123,2021-09-03 17:45:38
11371,29,-11,123,2021-09-03 17:46:38
11372,29,-11,123,2021-09-03 17:47:38
11373,29,-11,123,2021-09-03 17:48:38
11374,28,-11,123,2021-09-03 17:49:38
11375,28,-11,123,2021-09-03 17:50:38
11376,29,-11,123,2021-09-03 17:51:39
11377,28,-11,123,2021-09-03 17:52:39
11378,29,-11,123,2021-09-03 17:53:39
11379,27,-11,123,2021-09-03 17:54:39
11380,28,-11,123,2021-09-03 17:55:39
11381,28,-11,123,2021-09-03 17:56:39
11382,30,-11,123,2021-09-03 17:57:39
11383,29,-11,123,2021-09-03 17:58:40
11384,28,-11,123,2021-09-03 17:59:40
11385,29,-11,123,2021-09-03 18:00:40
11386,29,-11,123,2021-09-03 18:01:40
11387,30,-11,123,2021-09-03 18:02:41
11388,29,-11,123,2021-09-03 18:03:41
11389,29,-11,123,2021-09-03 18:04:40
11390,29,-11,123,2021-09-03 18:05:40
11391,29,-11,123,2021-09-03 18:06:41
11392,28,-11,123,2021-09-03 18:07:41
11393,30,-11,123,2021-09-03 18:08:41
11394,29,-11,123,2021-09-03 18:09:41
11395,28,-11,123,2021-09-03 18:10:41
11396,29,-11,123,2021-09-03 18:11:41
11397,29,-11,123,2021-09-03 18:12:41
11398,29,-11,123,2021-09-03 18:13:42
11399,28,-11,123,2021-09-03 18:14:42
11400,28,-11,123,2021-09-03 18:15:42
11401,28,-11,123,2021-09-03 18:16:42
11402,28,-11,123,2021-09-03 18:17:42
11403,28,-11,123,2021-09-03 18:18:42
11404,28,-11,123,2021-09-03 18:19:43
11405,28,-11,123,2021-09-03 18:20:43
11406,28,-11,123,2021-09-03 18:21:43
11407,28,-11,123,2021-09-03 18:22:43
11408,28,-11,123,2021-09-03 18:23:43
11409,28,-11,123,2021-09-03 18:24:43
11410,28,-11,123,2021-09-03 18:25:43
11411,29,-11,123,2021-09-03 18:26:43
11412,29,-11,123,2021-09-03 18:27:43
11413,28,-11,123,2021-09-03 18:28:44
11414,27,-11,123,2021-09-03 18:29:44
11415,28,-11,123,2021-09-03 18:30:44
11416,27,-11,123,2021-09-03 18:31:44
11417,28,-11,123,2021-09-03 18:32:44
11418,28,-11,123,2021-09-03 18:33:44
11419,27,-11,123,2021-09-03 18:34:45
11420,28,-11,123,2021-09-03 18:35:45
11421,27,-11,123,2021-09-03 18:36:45
11422,28,-11,123,2021-09-03 18:37:45
11423,29,-11,123,2021-09-03 18:38:45
11424,28,-11,123,2021-09-03 18:39:45
11425,27,-11,123,2021-09-03 18:40:46
11426,26,-11,123,2021-09-03 18:41:46
11427,28,-11,123,2021-09-03 18:42:46
11428,26,-11,123,2021-09-03 18:43:46
11429,27,-11,123,2021-09-03 18:44:46
11430,28,-11,123,2021-09-03 18:45:46
11431,27,-11,123,2021-09-03 18:46:46
11432,28,-11,123,2021-09-03 18:47:46
11433,28,-11,123,2021-09-03 18:48:46
11434,27,-11,123,2021-09-03 18:49:46
11435,28,-11,123,2021-09-03 18:50:47
11436,26,-11,123,2021-09-03 18:51:47
11437,28,-11,123,2021-09-03 18:52:47
11438,27,-11,123,2021-09-03 18:53:47
11439,27,-11,123,2021-09-03 18:54:47
11440,27,-11,123,2021-09-03 18:55:47
11441,27,-11,123,2021-09-03 18:56:47
11442,27,-11,123,2021-09-03 18:57:48
11443,27,-11,123,2021-09-03 18:58:48
11444,27,-11,123,2021-09-03 18:59:48
11445,28,-11,123,2021-09-03 19:00:48
11446,27,-11,123,2021-09-03 19:01:48
11447,26,-11,123,2021-09-03 19:02:48
11448,27,-11,123,2021-09-03 19:03:48
11449,28,-11,123,2021-09-03 19:04:49
11450,28,-11,123,2021-09-03 19:05:49
11451,27,-11,123,2021-09-03 19:06:49
11452,27,-11,123,2021-09-03 19:07:49
11453,27,-11,123,2021-09-03 19:08:49
11454,27,-11,123,2021-09-03 19:09:49
11455,27,-11,123,2021-09-03 19:10:49
11456,27,-11,123,2021-09-03 19:11:50
11457,26,-11,123,2021-09-03 19:12:50
11458,26,-11,123,2021-09-03 19:13:50
11459,27,-11,123,2021-09-03 19:14:50
11460,27,-11,123,2021-09-03 19:15:50
11461,26,-11,123,2021-09-03 19:16:50
11462,26,-11,123,2021-09-03 19:17:50
11463,28,-11,123,2021-09-03 19:18:51
11464,27,-11,123,2021-09-03 19:19:51
11465,25,-11,123,2021-09-03 19:20:51
11466,27,-11,123,2021-09-03 19:21:51
11467,27,-11,123,2021-09-03 19:22:51
11468,27,-11,123,2021-09-03 19:23:51
11469,26,-11,123,2021-09-03 19:24:51
11470,28,-11,123,2021-09-03 19:25:51
11471,27,-11,123,2021-09-03 19:26:52
11472,26,-11,123,2021-09-03 19:27:52
11473,26,-11,123,2021-09-03 19:28:52
11474,26,-11,123,2021-09-03 19:29:52
11475,27,-11,123,2021-09-03 19:30:52
11476,27,-11,123,2021-09-03 19:31:52
11477,27,-11,123,2021-09-03 19:32:52
11478,26,-11,123,2021-09-03 19:33:53
11479,27,-11,123,2021-09-03 19:34:53
11480,27,-11,123,2021-09-03 19:35:53
11481,27,-11,123,2021-09-03 19:36:53
11482,27,-11,123,2021-09-03 19:37:53
11483,27,-11,123,2021-09-03 19:38:53
11484,26,-11,123,2021-09-03 19:39:54
11485,26,-11,123,2021-09-03 19:40:54
11486,27,-11,123,2021-09-03 19:41:54
11487,26,-11,123,2021-09-03 19:42:54
11488,26,-11,123,2021-09-03 19:43:54
11489,26,-11,123,2021-09-03 19:44:54
11490,26,-11,123,2021-09-03 19:45:54
11491,26,-11,123,2021-09-03 19:46:55
11492,27,-11,123,2021-09-03 19:47:55
11493,26,-11,123,2021-09-03 19:48:55
11494,26,-11,123,2021-09-03 19:49:55
11495,26,-11,123,2021-09-03 19:50:55
11496,27,-11,123,2021-09-03 19:51:55
11497,26,-11,123,2021-09-03 19:52:55
11498,27,-11,123,2021-09-03 19:53:55
11499,27,-11,123,2021-09-03 19:54:56
11500,26,-11,123,2021-09-03 19:55:56
11501,26,-11,123,2021-09-03 19:56:56
11502,27,-11,123,2021-09-03 19:57:56
11503,26,-11,123,2021-09-03 19:58:56
11504,27,-11,123,2021-09-03 19:59:56
11505,25,-11,123,2021-09-03 20:00:56
11506,26,-11,123,2021-09-03 20:01:56
11507,26,-11,123,2021-09-03 20:02:57
11508,25,-11,123,2021-09-03 20:03:57
11509,26,-11,123,2021-09-03 20:04:57
11510,26,-11,123,2021-09-03 20:05:57
11511,25,-11,123,2021-09-03 20:06:57
11512,26,-11,123,2021-09-03 20:07:57
11513,26,-11,123,2021-09-03 20:08:57
11514,26,-11,123,2021-09-03 20:09:58
11515,26,-11,123,2021-09-03 20:10:58
11516,26,-11,123,2021-09-03 20:11:58
11517,25,-11,123,2021-09-03 20:12:58
11518,26,-11,123,2021-09-03 20:13:58
11519,26,-11,123,2021-09-03 20:14:58
11520,27,-11,123,2021-09-03 20:15:58
11521,26,-11,123,2021-09-03 20:16:59
11522,26,-11,123,2021-09-03 20:17:59
11523,26,-11,123,2021-09-03 20:18:59
11524,27,-11,123,2021-09-03 20:19:59
11525,26,-11,123,2021-09-03 20:20:59
11526,25,-11,123,2021-09-03 20:21:59
11527,26,-11,123,2021-09-03 20:22:59
11528,26,-11,123,2021-09-03 20:24:00
11529,26,-11,123,2021-09-03 20:25:00
11530,25,-11,123,2021-09-03 20:26:00
11531,26,-11,123,2021-09-03 20:27:00
11532,26,-11,123,2021-09-03 20:28:00
11533,26,-11,123,2021-09-03 20:29:00
11534,26,-11,123,2021-09-03 20:30:00
11535,26,-11,123,2021-09-03 20:31:00
11536,27,-11,123,2021-09-03 20:32:01
11537,26,-11,123,2021-09-03 20:33:01
11538,25,-11,123,2021-09-03 20:34:01
11539,25,-11,123,2021-09-03 20:35:01
11540,25,-11,123,2021-09-03 20:36:01
11541,26,-11,123,2021-09-03 20:37:01
11542,25,-11,123,2021-09-03 20:38:01
11543,25,-11,123,2021-09-03 20:39:01
11544,25,-11,123,2021-09-03 20:40:02
11545,24,-11,123,2021-09-03 20:41:02
11546,25,-11,123,2021-09-03 20:42:02
11547,26,-11,123,2021-09-03 20:43:02
11548,25,-11,123,2021-09-03 20:44:02
11549,26,-11,123,2021-09-03 20:45:02
11550,25,-11,123,2021-09-03 20:46:03
11551,26,-11,123,2021-09-03 20:47:03
11552,25,-11,123,2021-09-03 20:48:03
11553,24,-11,123,2021-09-03 20:49:03
11554,25,-11,123,2021-09-03 20:50:03
11555,26,-11,123,2021-09-03 20:51:03
11556,25,-11,123,2021-09-03 20:52:03
11557,25,-11,123,2021-09-03 20:53:03
11558,25,-11,123,2021-09-03 20:54:04
11559,25,-11,123,2021-09-03 20:55:04
11560,25,-11,123,2021-09-03 20:56:04
11561,26,-11,123,2021-09-03 20:57:04
11562,24,-11,123,2021-09-03 20:58:04
11563,25,-11,123,2021-09-03 20:59:04
11564,26,-11,123,2021-09-03 21:00:04
11565,25,-11,123,2021-09-03 21:01:05
11566,24,-11,123,2021-09-03 21:02:05
11567,26,-11,123,2021-09-03 21:03:05
11568,25,-11,123,2021-09-03 21:04:05
11569,24,-11,123,2021-09-03 21:05:05
11570,25,-11,123,2021-09-03 21:06:05
11571,26,-11,123,2021-09-03 21:07:05
11572,26,-11,123,2021-09-03 21:08:05
11573,25,-11,123,2021-09-03 21:09:06
11574,25,-11,123,2021-09-03 21:10:06
11575,25,-11,123,2021-09-03 21:11:06
11576,25,-11,123,2021-09-03 21:12:06
11577,25,-11,123,2021-09-03 21:13:06
11578,25,-11,123,2021-09-03 21:14:06
11579,25,-11,123,2021-09-03 21:15:06
11580,25,-11,123,2021-09-03 21:16:07
11581,24,-11,123,2021-09-03 21:17:07
11582,25,-11,123,2021-09-03 21:18:07
11583,25,-11,123,2021-09-03 21:19:07
11584,24,-11,123,2021-09-03 21:20:07
11585,24,-11,123,2021-09-03 21:21:07
11586,24,-11,123,2021-09-03 21:22:07
11587,25,-11,123,2021-09-03 21:23:08
11588,25,-11,123,2021-09-03 21:24:08
11589,25,-11,123,2021-09-03 21:25:08
11590,25,-11,123,2021-09-03 21:26:08
11591,24,-11,123,2021-09-03 21:27:08
11592,24,-11,123,2021-09-03 21:28:08
11593,25,-11,123,2021-09-03 21:29:08
11594,25,-11,123,2021-09-03 21:30:08
11595,25,-11,123,2021-09-03 21:31:09
11596,24,-11,123,2021-09-03 21:32:09
11597,25,-11,123,2021-09-03 21:33:09
11598,24,-11,123,2021-09-03 21:34:09
11599,25,-11,123,2021-09-03 21:35:09
11600,24,-11,123,2021-09-03 21:36:09
11601,23,-11,123,2021-09-03 21:37:09
11602,25,-11,123,2021-09-03 21:38:10
11603,25,-11,123,2021-09-03 21:39:10
11604,24,-11,123,2021-09-03 21:40:10
11605,25,-11,123,2021-09-03 21:41:10
11606,25,-11,123,2021-09-03 21:42:10
11607,24,-11,123,2021-09-03 21:43:10
11608,24,-11,123,2021-09-03 21:44:10
11609,25,-11,123,2021-09-03 21:45:11
11610,23,-11,123,2021-09-03 21:46:11
11611,24,-11,123,2021-09-03 21:47:11
11612,25,-11,123,2021-09-03 21:48:11
11613,25,-11,123,2021-09-03 21:49:11
11614,24,-11,123,2021-09-03 21:50:11
11615,23,-11,123,2021-09-03 21:51:11
11616,24,-11,123,2021-09-03 21:52:12
11617,25,-11,123,2021-09-03 21:53:12
11618,24,-11,123,2021-09-03 21:54:12
11619,23,-11,123,2021-09-03 21:55:12
11620,24,-11,123,2021-09-03 21:56:12
11621,23,-11,123,2021-09-03 21:57:12
11622,24,-11,123,2021-09-03 21:58:12
11623,23,-11,123,2021-09-03 21:59:12
11624,24,-11,123,2021-09-03 22:00:14
11625,23,-11,123,2021-09-03 22:01:13
11626,24,-11,123,2021-09-03 22:02:13
11627,24,-11,123,2021-09-03 22:03:13
11628,24,-11,123,2021-09-03 22:04:13
11629,24,-11,123,2021-09-03 22:05:13
11630,23,-11,123,2021-09-03 22:06:13
11631,25,-11,123,2021-09-03 22:07:14
11632,24,-11,123,2021-09-03 22:08:14
11633,24,-11,123,2021-09-03 22:09:14
11634,23,-11,123,2021-09-03 22:10:14
11635,25,-11,123,2021-09-03 22:11:14
11636,24,-11,123,2021-09-03 22:12:14
11637,23,-11,123,2021-09-03 22:13:15
11638,24,-11,123,2021-09-03 22:14:15
11639,23,-11,123,2021-09-03 22:15:15
11640,24,-11,123,2021-09-03 22:16:15
11641,25,-11,123,2021-09-03 22:17:15
11642,24,-11,123,2021-09-03 22:18:15
11643,23,-11,123,2021-09-03 22:19:15
11644,23,-11,123,2021-09-03 22:20:15
11645,24,-11,123,2021-09-03 22:21:15
11646,23,-11,123,2021-09-03 22:22:16
11647,24,-11,123,2021-09-03 22:23:16
11648,25,-11,123,2021-09-03 22:24:16
11649,24,-11,123,2021-09-03 22:25:16
11650,24,-11,123,2021-09-03 22:26:16
11651,24,-11,123,2021-09-03 22:27:16
11652,23,-11,123,2021-09-03 22:28:16
11653,23,-11,123,2021-09-03 22:29:17
11654,23,-11,123,2021-09-03 22:30:17
11655,24,-11,123,2021-09-03 22:31:17
11656,24,-11,123,2021-09-03 22:32:17
11657,22,-11,123,2021-09-03 22:33:17
11658,23,-11,123,2021-09-03 22:34:17
11659,23,-11,123,2021-09-03 22:35:18
11660,23,-11,123,2021-09-03 22:36:18
11661,23,-11,123,2021-09-03 22:37:18
11662,24,-11,123,2021-09-03 22:38:18
11663,23,-11,123,2021-09-03 22:39:18
11664,24,-11,123,2021-09-03 22:40:18
11665,23,-11,123,2021-09-03 22:41:18
11666,24,-11,123,2021-09-03 22:42:18
11667,24,-11,123,2021-09-03 22:43:19
11668,22,-11,123,2021-09-03 22:44:19
11669,23,-11,123,2021-09-03 22:45:19
11670,22,-11,123,2021-09-03 22:46:19
11671,25,-11,123,2021-09-03 22:47:19
11672,22,-11,123,2021-09-03 22:48:19
11673,23,-11,123,2021-09-03 22:49:19
11674,23,-11,123,2021-09-03 22:50:20
11675,23,-11,123,2021-09-03 22:51:20
11676,23,-11,123,2021-09-03 22:52:20
11677,23,-11,123,2021-09-03 22:53:20
11678,23,-11,123,2021-09-03 22:54:20
11679,23,-11,123,2021-09-03 22:55:20
11680,23,-11,123,2021-09-03 22:56:20
11681,23,-11,123,2021-09-03 22:57:21
11682,23,-11,123,2021-09-03 22:58:21
11683,23,-11,123,2021-09-03 22:59:21
11684,22,-11,123,2021-09-03 23:00:21
11685,22,-11,123,2021-09-03 23:01:21
11686,24,-11,123,2021-09-03 23:02:21
11687,23,-11,123,2021-09-03 23:03:21
11688,22,-11,123,2021-09-03 23:04:21
11689,23,-11,123,2021-09-03 23:05:22
11690,23,-11,123,2021-09-03 23:06:22
11691,23,-11,123,2021-09-03 23:07:22
11692,22,-11,123,2021-09-03 23:08:22
11693,23,-11,123,2021-09-03 23:09:22
11694,23,-11,123,2021-09-03 23:10:22
11695,22,-11,123,2021-09-03 23:11:22
11696,23,-11,123,2021-09-03 23:12:23
11697,23,-11,123,2021-09-03 23:13:23
11698,22,-11,123,2021-09-03 23:14:23
11699,23,-11,123,2021-09-03 23:15:23
11700,22,-11,123,2021-09-03 23:16:23
11701,23,-11,123,2021-09-03 23:17:23
11702,23,-11,123,2021-09-03 23:18:23
11703,23,-11,123,2021-09-03 23:19:24
11704,22,-11,123,2021-09-03 23:20:24
11705,22,-11,123,2021-09-03 23:21:24
11706,22,-11,123,2021-09-03 23:22:24
11707,22,-11,123,2021-09-03 23:23:24
11708,22,-11,123,2021-09-03 23:24:24
11709,22,-11,123,2021-09-03 23:25:24
11710,23,-11,123,2021-09-03 23:26:25
11711,21,-11,123,2021-09-03 23:27:25
11712,23,-11,123,2021-09-03 23:28:25
11713,22,-11,123,2021-09-03 23:29:25
11714,22,-11,123,2021-09-03 23:30:25
11715,23,-11,123,2021-09-03 23:31:25
11716,21,-11,123,2021-09-03 23:32:25
11717,22,-11,123,2021-09-03 23:33:25
11718,21,-11,123,2021-09-03 23:34:26
11719,23,-11,123,2021-09-03 23:35:26
11720,22,-11,123,2021-09-03 23:36:26
11721,22,-11,123,2021-09-03 23:37:26
11722,22,-11,123,2021-09-03 23:38:26
11723,23,-11,123,2021-09-03 23:39:26
11724,22,-11,123,2021-09-03 23:40:26
11725,23,-11,123,2021-09-03 23:41:27
11726,23,-11,123,2021-09-03 23:42:27
11727,23,-11,123,2021-09-03 23:43:27
11728,22,-11,123,2021-09-03 23:44:27
11729,22,-11,123,2021-09-03 23:45:27
11730,21,-11,123,2021-09-03 23:46:27
11731,23,-11,123,2021-09-03 23:47:27
11732,23,-11,123,2021-09-03 23:48:27
11733,22,-11,123,2021-09-03 23:49:28
11734,21,-11,123,2021-09-03 23:50:28
11735,21,-11,123,2021-09-03 23:51:28
11736,22,-11,123,2021-09-03 23:52:28
11737,22,-11,123,2021-09-03 23:53:28
11738,22,-11,123,2021-09-03 23:54:28
11739,23,-11,123,2021-09-03 23:55:28
11740,23,-11,123,2021-09-03 23:56:29
11741,21,-11,123,2021-09-03 23:57:29
11742,23,-11,123,2021-09-03 23:58:29
11743,22,-11,123,2021-09-03 23:59:29
11744,21,-11,123,2021-09-04 00:00:29
11745,21,-11,123,2021-09-04 00:01:29
11746,21,-11,123,2021-09-04 00:02:29
11747,23,-11,123,2021-09-04 00:03:30
11748,22,-11,123,2021-09-04 00:04:30
11749,22,-11,123,2021-09-04 00:05:30
11750,23,-11,123,2021-09-04 00:06:30
11751,22,-11,123,2021-09-04 00:07:30
11752,21,-11,123,2021-09-04 00:08:30
11753,22,-11,123,2021-09-04 00:09:30
11754,21,-11,123,2021-09-04 00:10:31
11755,21,-11,123,2021-09-04 00:11:31
11756,21,-11,123,2021-09-04 00:12:31
11757,21,-11,123,2021-09-04 00:13:31
11758,22,-11,123,2021-09-04 00:14:31
11759,21,-11,123,2021-09-04 00:15:31
11760,21,-11,123,2021-09-04 00:16:31
11761,21,-11,123,2021-09-04 00:17:32
11762,21,-11,123,2021-09-04 00:18:32
11763,21,-11,123,2021-09-04 00:19:32
11764,22,-11,123,2021-09-04 00:20:32
11765,21,-11,123,2021-09-04 00:21:32
11766,21,-11,123,2021-09-04 00:22:32
11767,21,-11,123,2021-09-04 00:23:32
11768,22,-11,123,2021-09-04 00:24:32
11769,21,-11,123,2021-09-04 00:25:33
11770,21,-11,123,2021-09-04 00:26:33
11771,22,-11,123,2021-09-04 00:27:33
11772,21,-11,123,2021-09-04 00:28:33
11773,23,-11,123,2021-09-04 00:29:33
11774,22,-11,123,2021-09-04 00:30:33
11775,21,-11,123,2021-09-04 00:31:34
11776,21,-11,123,2021-09-04 00:32:34
11777,21,-11,123,2021-09-04 00:33:34
11778,22,-11,123,2021-09-04 00:34:34
11779,20,-11,123,2021-09-04 00:35:34
11780,22,-11,123,2021-09-04 00:36:34
11781,19,-11,123,2021-09-04 00:37:34
11782,21,-11,123,2021-09-04 00:38:34
11783,23,-11,123,2021-09-04 00:39:35
11784,22,-11,123,2021-09-04 00:40:35
11785,24,-11,123,2021-09-04 00:41:35
11786,23,-11,123,2021-09-04 00:42:35
11787,24,-11,123,2021-09-04 00:43:35
11788,23,-11,123,2021-09-04 00:44:35
11789,23,-11,123,2021-09-04 00:45:35
11790,23,-11,123,2021-09-04 00:46:36
11791,24,-11,123,2021-09-04 00:47:36
11792,23,-11,123,2021-09-04 00:48:36
11793,24,-11,123,2021-09-04 00:49:36
11794,23,-11,123,2021-09-04 00:50:36
11795,24,-11,123,2021-09-04 00:51:36
11796,24,-11,123,2021-09-04 00:52:36
11797,24,-11,123,2021-09-04 00:53:36
11798,24,-11,123,2021-09-04 00:54:37
11799,24,-11,123,2021-09-04 00:55:37
11800,24,-11,123,2021-09-04 00:56:37
11801,24,-11,123,2021-09-04 00:57:37
11802,24,-11,123,2021-09-04 00:58:37
11803,24,-11,123,2021-09-04 00:59:37
11804,24,-11,123,2021-09-04 01:00:37
11805,25,-11,123,2021-09-04 01:01:38
11806,26,-11,123,2021-09-04 01:02:38
11807,23,-11,123,2021-09-04 01:03:38
11808,24,-11,123,2021-09-04 01:04:38
11809,25,-11,123,2021-09-04 01:05:38
11810,25,-11,123,2021-09-04 01:06:38
11811,25,-11,123,2021-09-04 01:07:38
11812,26,-11,123,2021-09-04 01:08:38
11813,25,-11,123,2021-09-04 01:09:39
11814,25,-11,123,2021-09-04 01:10:39
11815,25,-11,123,2021-09-04 01:11:39
11816,25,-11,123,2021-09-04 01:12:39
11817,25,-11,123,2021-09-04 01:13:39
11818,26,-11,123,2021-09-04 01:14:39
11819,24,-11,123,2021-09-04 01:15:39
11820,26,-11,123,2021-09-04 01:16:40
11821,26,-11,123,2021-09-04 01:17:40
11822,27,-11,123,2021-09-04 01:18:40
11823,26,-11,123,2021-09-04 01:19:40
11824,26,-11,123,2021-09-04 01:20:40
11825,27,-11,123,2021-09-04 01:21:40
11826,26,-11,123,2021-09-04 01:22:40
11827,25,-11,123,2021-09-04 01:23:41
11828,26,-11,123,2021-09-04 01:24:41
11829,28,-11,123,2021-09-04 01:25:43
11830,27,-11,123,2021-09-04 01:26:41
11831,26,-11,123,2021-09-04 01:27:41
11832,26,-11,123,2021-09-04 01:28:41
11833,26,-11,123,2021-09-04 01:29:41
11834,27,-11,123,2021-09-04 01:30:42
11835,26,-11,123,2021-09-04 01:31:42
11836,26,-11,123,2021-09-04 01:32:42
11837,27,-11,123,2021-09-04 01:33:42
11838,28,-11,123,2021-09-04 01:34:42
11839,27,-11,123,2021-09-04 01:35:42
11840,27,-11,123,2021-09-04 01:36:42
11841,27,-11,123,2021-09-04 01:37:43
11842,27,-11,123,2021-09-04 01:38:43
11843,28,-11,123,2021-09-04 01:39:43
11844,28,-11,123,2021-09-04 01:40:43
11845,27,-11,123,2021-09-04 01:41:43
11846,28,-11,123,2021-09-04 01:42:44
11847,28,-11,123,2021-09-04 01:43:43
11848,29,-11,123,2021-09-04 01:44:44
11849,27,-11,123,2021-09-04 01:45:44
11850,29,-11,123,2021-09-04 01:46:44
11851,28,-11,123,2021-09-04 01:47:44
11852,29,-11,123,2021-09-04 01:48:44
11853,28,-11,123,2021-09-04 01:49:44
11854,28,-11,123,2021-09-04 01:50:44
11855,28,-11,123,2021-09-04 01:51:45
11856,30,-11,123,2021-09-04 01:52:45
11857,29,-11,123,2021-09-04 01:53:45
11858,29,-11,123,2021-09-04 01:54:45
11859,28,-11,123,2021-09-04 01:55:45
11860,28,-11,123,2021-09-04 01:56:45
11861,28,-11,123,2021-09-04 01:57:46
11862,29,-11,123,2021-09-04 01:58:45
11863,28,-11,123,2021-09-04 01:59:46
11864,28,-11,123,2021-09-04 02:00:46
11865,29,-11,123,2021-09-04 02:01:46
11866,28,-11,123,2021-09-04 02:02:52
11867,27,-11,123,2021-09-04 02:03:46
11868,28,-11,123,2021-09-04 02:04:46
11869,28,-11,123,2021-09-04 02:05:46
11870,28,-11,123,2021-09-04 02:06:47
11871,28,-11,123,2021-09-04 02:07:47
11872,29,-11,123,2021-09-04 02:08:47
11873,30,-11,123,2021-09-04 02:09:47
11874,28,-11,123,2021-09-04 02:10:47
11875,28,-11,123,2021-09-04 02:11:47
11876,28,-11,123,2021-09-04 02:12:47
11877,27,-11,123,2021-09-04 02:13:48
11878,28,-11,123,2021-09-04 02:14:48
11879,27,-11,123,2021-09-04 02:15:48
11880,28,-11,123,2021-09-04 02:16:48
11881,28,-11,123,2021-09-04 02:17:48
11882,29,-11,123,2021-09-04 02:18:48
11883,29,-11,123,2021-09-04 02:19:48
11884,29,-11,123,2021-09-04 02:20:49
11885,27,-11,123,2021-09-04 02:21:49
11886,27,-11,123,2021-09-04 02:22:49
11887,28,-11,123,2021-09-04 02:23:49
11888,27,-11,123,2021-09-04 02:24:49
11889,29,-11,123,2021-09-04 02:25:49
11890,28,-11,123,2021-09-04 02:26:49
11891,28,-11,123,2021-09-04 02:27:49
11892,28,-11,123,2021-09-04 02:28:50
11893,27,-11,123,2021-09-04 02:29:50
11894,28,-11,123,2021-09-04 02:30:50
11895,28,-11,123,2021-09-04 02:31:50
11896,27,-11,123,2021-09-04 02:32:50
11897,28,-11,123,2021-09-04 02:33:50
11898,28,-11,123,2021-09-04 02:34:50
11899,27,-11,123,2021-09-04 02:35:51
11900,27,-11,123,2021-09-04 02:36:51
11901,27,-11,123,2021-09-04 02:37:51
11902,28,-11,123,2021-09-04 02:38:51
11903,27,-11,123,2021-09-04 02:39:51
11904,28,-11,123,2021-09-04 02:40:51
11905,27,-11,123,2021-09-04 02:41:51
11906,27,-11,123,2021-09-04 02:42:52
11907,26,-11,123,2021-09-04 02:43:52
11908,26,-11,123,2021-09-04 02:44:52
11909,27,-11,123,2021-09-04 02:45:52
11910,27,-11,123,2021-09-04 02:46:52
11911,27,-11,123,2021-09-04 02:47:52
11912,27,-11,123,2021-09-04 02:48:52
11913,28,-11,123,2021-09-04 02:49:52
11914,28,-11,123,2021-09-04 02:50:53
11915,27,-11,123,2021-09-04 02:51:53
11916,27,-11,123,2021-09-04 02:52:53
11917,28,-11,123,2021-09-04 02:53:53
11918,27,-11,123,2021-09-04 02:54:53
11919,27,-11,123,2021-09-04 02:55:53
11920,27,-11,123,2021-09-04 02:56:53
11921,26,-11,123,2021-09-04 02:57:54
11922,26,-11,123,2021-09-04 02:58:54
11923,28,-11,123,2021-09-04 02:59:54
11924,27,-11,123,2021-09-04 03:00:55
11925,27,-11,123,2021-09-04 03:01:54
11926,27,-11,123,2021-09-04 03:02:54
11927,26,-11,123,2021-09-04 03:03:54
11928,26,-11,123,2021-09-04 03:04:55
11929,28,-11,123,2021-09-04 03:05:55
11930,27,-11,123,2021-09-04 03:06:55
11931,26,-11,123,2021-09-04 03:07:55
11932,27,-11,123,2021-09-04 03:08:55
11933,25,-11,123,2021-09-04 03:09:55
11934,26,-11,123,2021-09-04 03:10:55
11935,27,-11,123,2021-09-04 03:11:56
11936,27,-11,123,2021-09-04 03:12:56
